id, E, epsilon, epsilon_C, tau_B, alpha_B, energy_consumed, n_B, tau_P, tau_D, e_P, e_B, e_R, sim_p, eh_p
175, 281041.233, 0.996, 0.000, 19340.03, 0.0528, 281041.233, 30, 580187, 18446744073709235846, 263366.214, 17474.688, 198.576, 0.937, 0.614
176, 281085.345, 1.005, 0.000, 16186.80, 0.1050, 281085.345, 35, 566524, 18446744073709243414, 259637.382, 21247.632, 198.576, 0.924, 0.464
177, 281143.810, 1.024, 0.000, 21968.27, 0.1060, 281143.810, 26, 571161, 18446744073709240742, 266447.431, 14496.048, 198.576, 0.948, 0.464
178, 281132.875, 0.987, 0.000, 25814.65, 0.0632, 281132.875, 23, 593723, 18446744073709228326, 266833.648, 14098.896, 198.576, 0.949, 0.571
179, 281213.140, 1.015, 0.000, 15569.42, 0.0786, 281213.140, 36, 560485, 18446744073709246767, 259407.447, 21605.069, 198.576, 0.922, 0.533
180, 281089.503, 1.004, 0.000, 16762.91, 0.0524, 281089.503, 34, 569924, 18446744073709241386, 260831.826, 20056.176, 198.576, 0.928, 0.618
181, 281147.723, 1.015, 0.000, 12820.07, 0.0717, 281147.723, 43, 551245, 18446744073709251710, 255132.512, 25814.880, 198.576, 0.907, 0.553
182, 281027.733, 1.005, 0.000, 11706.57, 0.0415, 281027.733, 47, 550195, 18446744073709252214, 251954.452, 28872.950, 198.576, 0.897, 0.661
183, 281209.428, 0.943, 0.000, 11418.56, 0.0415, 281209.428, 50, 570914, 18446744073709240806, 245265.417, 35743.680, 198.576, 0.872, 0.647
184, 281067.830, 1.023, 0.000, 18759.47, 0.0542, 281067.830, 30, 562770, 18446744073709245343, 262518.784, 18348.422, 198.576, 0.934, 0.614
185, 281217.066, 1.006, 0.000, 18988.13, 0.0506, 281217.066, 30, 569629, 18446744073709241574, 261039.990, 19976.746, 198.576, 0.928, 0.625
186, 281130.423, 0.960, 0.000, 11095.78, 0.0577, 281130.423, 51, 565871, 18446744073709243678, 247569.324, 33360.768, 198.576, 0.881, 0.585
187, 281035.857, 0.978, 0.000, 10636.98, 0.0417, 281035.857, 52, 553109, 18446744073709250414, 246323.017, 34512.509, 198.576, 0.876, 0.652
188, 281182.681, 1.022, 0.000, 21916.81, 0.1008, 281182.681, 26, 569823, 18446744073709241534, 265493.422, 15488.928, 198.576, 0.944, 0.475
189, 281242.773, 1.031, 0.000, 23786.42, 0.1058, 281242.773, 24, 570860, 18446744073709240974, 268373.293, 12669.149, 198.576, 0.954, 0.465
190, 281078.153, 0.985, 0.000, 18734.16, 0.0803, 281078.153, 31, 580745, 18446744073709235550, 260662.785, 20215.037, 198.576, 0.927, 0.521
191, 281084.531, 1.017, 0.000, 21098.22, 0.0579, 281084.531, 27, 569638, 18446744073709241655, 263965.232, 16918.675, 198.576, 0.939, 0.598
192, 281085.021, 1.025, 0.000, 21741.65, 0.0598, 281085.021, 26, 565268, 18446744073709243990, 264124.876, 16759.814, 198.576, 0.940, 0.593
193, 281185.471, 0.984, 0.000, 15193.71, 0.0971, 281185.471, 38, 577347, 18446744073709237414, 258824.058, 22161.082, 198.576, 0.920, 0.477
194, 281125.288, 1.018, 0.000, 18883.30, 0.0550, 281125.288, 30, 566485, 18446744073709243318, 262814.826, 18110.131, 198.576, 0.935, 0.611
195, 281217.781, 1.010, 0.000, 17281.73, 0.0524, 281217.781, 33, 570283, 18446744073709241194, 262469.282, 18546.998, 198.576, 0.933, 0.619
196, 281158.735, 1.030, 0.000, 18675.13, 0.0906, 281158.735, 30, 560236, 18446744073709246830, 263205.709, 17752.694, 198.576, 0.936, 0.503
197, 281063.956, 1.000, 0.000, 18485.29, 0.0765, 281063.956, 31, 573030, 18446744073709239822, 261244.316, 19619.309, 198.576, 0.929, 0.535
198, 281222.916, 1.002, 0.000, 16748.21, 0.0832, 281222.916, 34, 569425, 18446744073709241798, 260211.821, 20810.765, 198.576, 0.925, 0.517
199, 281015.763, 1.035, 0.000, 22598.28, 0.0599, 281015.763, 25, 564943, 18446744073709244214, 266438.530, 14376.902, 198.576, 0.948, 0.594
200, 281213.497, 0.995, 0.000, 13047.56, 0.0703, 281213.497, 43, 561031, 18446744073709246358, 254523.128, 26490.038, 198.576, 0.905, 0.553
201, 281089.409, 1.009, 0.000, 17126.58, 0.0489, 281089.409, 33, 565163, 18446744073709244110, 259879.737, 21009.341, 198.576, 0.925, 0.633
202, 281214.791, 1.001, 0.000, 15829.64, 0.0208, 281214.791, 36, 569853, 18446744073709241478, 259846.259, 21168.202, 198.576, 0.924, 0.771
203, 281045.478, 1.019, 0.000, 13443.44, 0.0476, 281045.478, 41, 551167, 18446744073709251710, 256023.147, 24822.000, 198.576, 0.911, 0.639
204, 281051.261, 0.983, 0.000, 11305.45, 0.0410, 281051.261, 49, 553953, 18446744073709250030, 248085.890, 32765.040, 198.576, 0.883, 0.658
205, 281095.577, 1.000, 0.000, 18531.84, 0.0875, 281095.577, 31, 574473, 18446744073709239166, 262109.957, 18785.290, 198.576, 0.932, 0.504
206, 281208.587, 0.985, 0.000, 13442.14, 0.0661, 281208.587, 42, 564556, 18446744073709244174, 253167.901, 27840.355, 198.576, 0.900, 0.564
207, 281115.413, 1.020, 0.000, 14697.42, 0.0751, 281115.413, 38, 558488, 18446744073709247751, 259706.873, 21207.917, 198.576, 0.924, 0.544
208, 281139.358, 0.953, 0.000, 12147.43, 0.0412, 281139.358, 47, 570914, 18446744073709240838, 247895.980, 33043.046, 198.576, 0.882, 0.652
209, 281033.834, 1.009, 0.000, 16617.50, 0.0505, 281033.834, 34, 564981, 18446744073709244102, 259784.447, 21049.056, 198.576, 0.924, 0.626
210, 281187.167, 1.025, 0.000, 21073.22, 0.0580, 281187.167, 27, 568963, 18446744073709242002, 265735.029, 15210.922, 198.576, 0.945, 0.600
211, 281076.609, 1.032, 0.000, 16886.48, 0.0835, 281076.609, 33, 557236, 18446744073709248463, 262289.272, 18586.714, 198.576, 0.933, 0.522
212, 281094.961, 1.004, 0.000, 18483.84, 0.0916, 281094.961, 31, 572984, 18446744073709239974, 262387.346, 18507.283, 198.576, 0.933, 0.495
213, 281174.006, 1.016, 0.000, 17694.31, 0.0889, 281174.006, 32, 566204, 18446744073709243494, 262108.955, 18864.720, 198.576, 0.932, 0.505
214, 281110.859, 1.026, 0.000, 20910.04, 0.0999, 281110.859, 27, 564557, 18446744073709244382, 263952.138, 16958.390, 198.576, 0.939, 0.479
215, 281244.062, 0.991, 0.000, 20984.89, 0.1255, 281244.062, 28, 587563, 18446744073709231879, 265395.650, 15647.789, 198.576, 0.944, 0.418
216, 281117.163, 1.019, 0.000, 18281.26, 0.0890, 281117.163, 31, 566704, 18446744073709243207, 263124.130, 17792.410, 198.576, 0.936, 0.505
217, 281109.850, 1.010, 0.000, 16668.44, 0.0851, 281109.850, 34, 566712, 18446744073709243174, 260893.058, 20016.461, 198.576, 0.928, 0.513
218, 281055.326, 0.993, 0.000, 11451.67, 0.0401, 281055.326, 48, 549666, 18446744073709252430, 248606.253, 32248.742, 198.576, 0.885, 0.664
219, 281201.044, 1.004, 0.000, 15391.22, 0.0721, 281201.044, 37, 569461, 18446744073709241823, 260825.099, 20175.322, 198.576, 0.928, 0.550
220, 281121.620, 0.965, 0.000, 10754.71, 0.0619, 281121.620, 52, 559230, 18446744073709247166, 245773.337, 35147.952, 198.576, 0.874, 0.571
221, 281064.891, 1.022, 0.000, 36518.44, 0.0840, 281064.891, 16, 584281, 18446744073709233598, 272008.070, 8856.490, 198.576, 0.968, 0.506
222, 281235.786, 1.000, 0.000, 16274.83, 0.0792, 281235.786, 35, 569605, 18446744073709241662, 259668.678, 21366.778, 198.576, 0.923, 0.528
223, 281138.358, 1.016, 0.000, 15529.47, 0.0486, 281138.358, 36, 559047, 18446744073709247542, 259094.667, 21843.360, 198.576, 0.922, 0.635
224, 281019.596, 1.004, 0.000, 16747.03, 0.0538, 281019.596, 34, 569385, 18446744073709241686, 260524.797, 20294.467, 198.576, 0.927, 0.612
225, 281119.088, 1.019, 0.000, 14612.16, 0.0464, 281119.088, 38, 555248, 18446744073709249510, 257883.941, 23034.816, 198.576, 0.917, 0.645
226, 281192.442, 1.006, 0.000, 12287.33, 0.0624, 281192.442, 45, 552916, 18446744073709250735, 253469.185, 27522.634, 198.576, 0.901, 0.580
227, 281125.542, 0.993, 0.000, 17982.91, 0.0872, 281125.542, 32, 575438, 18446744073709238575, 260630.451, 20294.467, 198.576, 0.927, 0.504
228, 281116.378, 1.013, 0.000, 22077.08, 0.0135, 281116.378, 26, 573989, 18446744073709239178, 265028.797, 15886.080, 198.576, 0.943, 0.819
229, 281153.375, 1.021, 0.000, 13896.75, 0.0676, 281153.375, 40, 555852, 18446744073709249159, 258593.094, 22359.658, 198.576, 0.920, 0.567
230, 281130.520, 0.992, 0.000, 14181.50, 0.0730, 281130.520, 40, 567245, 18446744073709243119, 256624.194, 24305.702, 198.576, 0.913, 0.544
231, 281036.794, 0.997, 0.000, 13361.55, 0.0496, 281036.794, 42, 561170, 18446744073709246158, 255061.298, 25775.165, 198.576, 0.908, 0.627
232, 281249.047, 1.027, 0.000, 21067.81, 0.0918, 281249.047, 27, 568817, 18446744073709242094, 266316.132, 14734.339, 198.576, 0.947, 0.498
233, 281058.764, 1.029, 0.000, 18061.29, 0.0892, 281058.764, 31, 559886, 18446744073709246974, 262708.587, 18149.846, 198.576, 0.935, 0.506
234, 281249.658, 0.995, 0.000, 18652.23, 0.0908, 281249.658, 31, 578205, 18446744073709237047, 262343.175, 18705.859, 198.576, 0.933, 0.495
235, 281204.774, 1.004, 0.000, 20728.89, 0.0999, 281204.774, 28, 580394, 18446744073709235655, 265435.792, 15568.358, 198.576, 0.944, 0.474
236, 281068.330, 0.996, 0.000, 10900.48, 0.0621, 281068.330, 50, 545009, 18446744073709254959, 247348.077, 33519.629, 198.576, 0.880, 0.578
237, 281217.779, 1.003, 0.000, 17345.58, 0.1217, 281217.779, 33, 572389, 18446744073709240310, 261874.722, 19142.726, 198.576, 0.931, 0.429
238, 281187.461, 1.018, 0.000, 17698.38, 0.0887, 281187.461, 32, 566334, 18446744073709243410, 262836.113, 18110.131, 198.576, 0.935, 0.506
239, 281157.365, 1.011, 0.000, 17740.88, 0.0862, 281157.365, 32, 567690, 18446744073709242630, 261655.447, 19301.587, 198.576, 0.931, 0.511
240, 281083.951, 1.030, 0.000, 18114.32, 0.0880, 281083.951, 31, 561530, 18446744073709246095, 263646.931, 17236.397, 198.576, 0.938, 0.510
241, 281052.257, 0.995, 0.000, 15409.70, 0.0477, 281052.257, 37, 570144, 18446744073709241446, 258690.845, 22161.082, 198.576, 0.920, 0.635
242, 281158.600, 1.004, 0.000, 16699.62, 0.0756, 281158.600, 34, 567773, 18446744073709242687, 259829.490, 21128.486, 198.576, 0.924, 0.539
243, 281098.509, 1.015, 0.000, 17098.94, 0.0794, 281098.509, 33, 564250, 18446744073709244511, 260921.140, 19976.746, 198.576, 0.928, 0.530
244, 281145.532, 0.987, 0.000, 15471.27, 0.0458, 281145.532, 37, 572422, 18446744073709240030, 257314.657, 23630.544, 198.576, 0.915, 0.641
245, 281148.627, 1.018, 0.000, 16989.30, 0.0495, 281148.627, 33, 560633, 18446744073709246670, 260256.677, 20691.619, 198.576, 0.926, 0.632
246, 281101.133, 1.000, 0.000, 19261.87, 0.0552, 281101.133, 30, 577842, 18446744073709237038, 263386.399, 17514.403, 198.576, 0.937, 0.606
247, 281162.930, 1.014, 0.000, 13920.08, 0.0742, 281162.930, 40, 556789, 18446744073709248662, 257371.770, 23590.829, 198.576, 0.915, 0.545
248, 281161.274, 1.006, 0.000, 12027.65, 0.0682, 281161.274, 46, 553258, 18446744073709250558, 253676.601, 27284.342, 198.576, 0.902, 0.561
249, 281206.238, 0.997, 0.000, 19245.07, 0.0907, 281206.238, 30, 577338, 18446744073709237494, 262300.048, 18705.859, 198.576, 0.933, 0.495
250, 281199.259, 1.022, 0.000, 18851.23, 0.0556, 281199.259, 30, 565523, 18446744073709243854, 263524.240, 17474.688, 198.576, 0.937, 0.609
251, 281091.591, 1.014, 0.000, 13603.27, 0.0729, 281091.591, 41, 557720, 18446744073709248166, 257935.874, 22955.386, 198.576, 0.918, 0.549
252, 281132.565, 0.956, 0.000, 12138.91, 0.0637, 281132.565, 47, 570515, 18446744073709241078, 248604.062, 32328.173, 198.576, 0.884, 0.565
253, 281208.360, 0.999, 0.000, 14856.87, 0.0788, 281208.360, 38, 564547, 18446744073709244318, 257099.478, 23908.550, 198.576, 0.914, 0.529
254, 281067.629, 1.022, 0.000, 23857.38, 0.0612, 281067.629, 24, 572563, 18446744073709240030, 266688.971, 14178.326, 198.576, 0.949, 0.586
255, 281169.359, 1.040, 0.000, 22596.60, 0.1043, 281169.359, 25, 564901, 18446744073709244238, 267783.582, 13185.446, 198.576, 0.952, 0.471
256, 226043.879, 0.982, 0.000, 21943.33, 0.0188, 226043.879, 21, 460796, 18446744073709306249, 206601.606, 14376.902, 198.576, 0.914, 0.773
